Usuario|A->A_Week1|A->D_Week1|A->E_Week1|A->F_Week1|A->V_Week1|D->A_Week1|D->D_Week1|D->E_Week1|D->F_Week1|D->V_Week1|E->A_Week1|E->D_Week1|E->E_Week1|E->F_Week1|E->V_Week1|F->A_Week1|F->D_Week1|F->E_Week1|F->F_Week1|F->V_Week1|V->A_Week1|V->D_Week1|V->E_Week1|V->F_Week1|V->V_Week1
6139738|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2962962962962963|0.0|0.25925925925925924|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2962962962962963|0.0|0.14814814814814814
6445710|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0
6451715|0.3125|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.020833333333333332|0.020833333333333332|0.0|0.14583333333333334|0.0|0.14583333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.020833333333333332|0.16666666666666666|0.0|0.08333333333333333
6424889|0.2641509433962264|0.018867924528301886|0.0|0.0|0.0|0.0|0.22641509433962265|0.0|0.0|0.03773584905660377|0.018867924528301886|0.018867924528301886|0.1509433962264151|0.0|0.09433962264150944|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1320754716981132|0.0|0.03773584905660377
6446854|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.2916666666666667|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.2916666666666667|0.0|0.08333333333333333
6407163|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.7857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07142857142857142|0.0|0.14285714285714285
458399|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.27586206896551724|0.0|0.27586206896551724|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.27586206896551724|0.0|0.1724137931034483
6539632|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.3333333333333333
6419893|0.36666666666666664|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.03333333333333333|0.0|0.0|0.11666666666666667|0.0|0.11666666666666667|0.0|0.0|0.0|0.0|0.0|0.016666666666666666|0.03333333333333333|0.11666666666666667|0.0|0.03333333333333333
4884868|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.42857142857142855|0.0|0.21428571428571427|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.07142857142857142
6431460|0.0|0.0|0.0|0.0|0.0|0.0|0.43478260869565216|0.021739130434782608|0.0|0.043478260869565216|0.021739130434782608|0.021739130434782608|0.21739130434782608|0.0|0.06521739130434782|0.0|0.0|0.0|0.0|0.0|0.0|0.021739130434782608|0.08695652173913043|0.0|0.06521739130434782
6544600|0.0|0.0|0.0|0.0|0.0|0.0|0.2222222222222222|0.0|0.0|0.14814814814814814|0.0|0.0|0.14814814814814814|0.0|0.14814814814814814|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.14814814814814814|0.0|0.07407407407407407
6574025|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1390336|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.4
5548164|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.375
483946|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.30434782608695654|0.0|0.2608695652173913|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.30434782608695654|0.0|0.08695652173913043
6556903|0.0|0.0|0.0|0.0|0.0|0.0|0.8947368421052632|0.0|0.0|0.05263157894736842|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.0|0.0|0.0
6409429|0.0|0.0|0.0|0.0|0.0|0.0|0.325|0.0|0.0|0.05|0.0|0.025|0.2|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.025|0.175|0.0|0.075
6544384|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6408662|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3125|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3125|0.0|0.125
82042|0.0|0.0|0.0|0.0|0.0|0.0|0.11538461538461539|0.0|0.0|0.038461538461538464|0.0|0.0|0.23076923076923078|0.0|0.23076923076923078|0.0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.23076923076923078|0.0|0.11538461538461539
6213640|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.0625|0.0|0.0|0.3125|0.0|0.1875|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1875|0.0|0.125
6573606|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6666666666666666
6224144|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.0|0.0|0.08|0.0|0.0|0.28|0.0|0.16|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.2|0.0|0.2
6285372|0.0|0.0|0.0|0.0|0.0|0.0|0.8|0.0|0.05|0.05|0.0|0.0|0.0|0.0|0.0|0.0|0.05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05
38778|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.34782608695652173|0.0|0.2608695652173913|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.30434782608695654|0.0|0.08695652173913043
6424855|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.15
6283023|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
22903|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.041666666666666664|0.0|0.0|0.3333333333333333|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2916666666666667|0.0|0.041666666666666664
6482658|0.0|0.0|0.0|0.0|0.0|0.0|0.17647058823529413|0.0|0.0|0.029411764705882353|0.0|0.0|0.17647058823529413|0.0|0.23529411764705882|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23529411764705882|0.0|0.14705882352941177
3446453|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.2916666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.2916666666666667|0.0|0.08333333333333333
9317|0.35|0.0|0.0|0.0|0.025|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.05|0.0|0.2|0.0|0.025
4023164|0.2916666666666667|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.020833333333333332|0.020833333333333332|0.0|0.1875|0.0|0.10416666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.020833333333333332|0.125|0.0|0.10416666666666667
6575618|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5
6577041|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6268626|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.3333333333333333|0.0|0.2777777777777778|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2777777777777778|0.0|0.05555555555555555
362659|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.16666666666666666|0.0|0.0|0.25|0.0|0.08333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.16666666666666666|0.0|0.08333333333333333
2404059|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6435334|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4274998|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.06060606060606061|0.0|0.06060606060606061|0.0|0.06060606060606061|0.18181818181818182|0.0|0.12121212121212122|0.0|0.0|0.0|0.0|0.0|0.0|0.06060606060606061|0.12121212121212122|0.0|0.06060606060606061
3855123|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5
5355848|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.16666666666666666
6573331|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5516151|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.0|0.0|0.28|0.0|0.32|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.32|0.0|0.0
6380720|0.0|0.0|0.0|0.0|0.0|0.0|0.15625|0.0|0.0|0.125|0.0|0.0|0.1875|0.0|0.15625|0.0|0.0|0.0|0.0|0.0|0.0|0.09375|0.1875|0.0|0.09375
2597954|0.0|0.0|0.0|0.0|0.0|0.0|0.35294117647058826|0.0|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.17647058823529413|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.17647058823529413|0.0|0.23529411764705882
4164220|0.40540540540540543|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.0|0.1891891891891892|0.0|0.16216216216216217|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1891891891891892|0.0|0.02702702702702703
6571785|0.3684210526315789|0.0|0.02631578947368421|0.02631578947368421|0.02631578947368421|0.0|0.0|0.0|0.0|0.02631578947368421|0.02631578947368421|0.0|0.2631578947368421|0.0|0.0|0.0|0.0|0.0|0.02631578947368421|0.0|0.05263157894736842|0.02631578947368421|0.0|0.0|0.13157894736842105
2748604|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.21428571428571427|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21428571428571427|0.0|0.07142857142857142
6283783|0.0|0.0|0.0|0.0|0.0|0.0|0.2222222222222222|0.022222222222222223|0.0|0.08888888888888889|0.0|0.022222222222222223|0.15555555555555556|0.0|0.044444444444444446|0.0|0.022222222222222223|0.0|0.0|0.0|0.0|0.06666666666666667|0.044444444444444446|0.022222222222222223|0.28888888888888886
5712129|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23076923076923078|0.0|0.23076923076923078|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23076923076923078|0.0|0.3076923076923077
2777927|0.425531914893617|0.0|0.0|0.0|0.0425531914893617|0.0|0.0425531914893617|0.0|0.0|0.02127659574468085|0.0|0.0|0.3404255319148936|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0425531914893617|0.0|0.02127659574468085|0.0|0.06382978723404255
3244300|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.1111111111111111|0.0|0.0|0.3333333333333333|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.2222222222222222
6311115|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
859678|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6335206|0.058823529411764705|0.0|0.0|0.0|0.0|0.058823529411764705|0.5882352941176471|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.058823529411764705|0.0|0.0|0.23529411764705882
6554438|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.23809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.19047619047619047|0.0|0.19047619047619047
2536186|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.2777777777777778|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.05555555555555555
6426030|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6565630|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
6531875|0.2037037037037037|0.018518518518518517|0.0|0.0|0.037037037037037035|0.018518518518518517|0.1111111111111111|0.0|0.0|0.018518518518518517|0.0|0.0|0.07407407407407407|0.0|0.18518518518518517|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.18518518518518517|0.0|0.09259259259259259
3727949|0.44|0.0|0.0|0.0|0.0|0.0|0.02|0.0|0.0|0.02|0.02|0.0|0.12|0.0|0.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16|0.0|0.08
3244529|0.32432432432432434|0.0|0.0|0.0|0.02702702702702703|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.0|0.1891891891891892|0.0|0.16216216216216217|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.0|0.1891891891891892|0.0|0.05405405405405406
4817519|0.0|0.0|0.0|0.0|0.0|0.0|0.08|0.0|0.0|0.04|0.0|0.0|0.24|0.0|0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.24|0.0|0.12
6315272|0.3170731707317073|0.024390243902439025|0.0|0.0|0.024390243902439025|0.0|0.024390243902439025|0.0|0.0|0.0|0.024390243902439025|0.0|0.1951219512195122|0.0|0.14634146341463414|0.0|0.0|0.0|0.0|0.0|0.024390243902439025|0.0|0.17073170731707318|0.0|0.04878048780487805
6405708|0.43902439024390244|0.0|0.024390243902439025|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.024390243902439025|0.0|0.1951219512195122|0.0|0.12195121951219512|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14634146341463414|0.0|0.04878048780487805
1109393|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.058823529411764705|0.0|0.0|0.35294117647058826|0.0|0.11764705882352941|0.0|0.0|0.0|0.0|0.0|0.0|0.058823529411764705|0.11764705882352941|0.0|0.29411764705882354
4690122|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6666666666666666|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.08333333333333333
6555834|0.0|0.0|0.0|0.0|0.0|0.0|0.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.2
6307349|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5
517719|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6540138|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6242306|0.35|0.0|0.0|0.0|0.025|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.175|0.0|0.175|0.0|0.0|0.0|0.0|0.0|0.025|0.0|0.175|0.0|0.075
4318573|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.4
6420021|0.26666666666666666|0.0|0.0|0.0|0.08888888888888889|0.0|0.0|0.0|0.0|0.0|0.022222222222222223|0.0|0.15555555555555556|0.0|0.13333333333333333|0.0|0.0|0.0|0.0|0.0|0.08888888888888889|0.0|0.15555555555555556|0.0|0.08888888888888889
5528553|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.125|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0
94246|0.20689655172413793|0.017241379310344827|0.0|0.0|0.017241379310344827|0.0|0.08620689655172414|0.0|0.0|0.017241379310344827|0.0|0.0|0.06896551724137931|0.0|0.1724137931034483|0.0|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.1724137931034483|0.0|0.20689655172413793
6289727|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.041666666666666664|0.0|0.0|0.2916666666666667|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2916666666666667|0.0|0.08333333333333333
6326661|0.1724137931034483|0.0|0.0|0.0|0.0|0.0|0.06896551724137931|0.0|0.0|0.034482758620689655|0.034482758620689655|0.0|0.27586206896551724|0.0|0.1724137931034483|0.0|0.0|0.0|0.0|0.0|0.0|0.034482758620689655|0.20689655172413793|0.0|0.0
2027023|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0
6553960|0.0|0.0|0.0|0.0|0.0|0.0|0.90625|0.0|0.0|0.03125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.0|0.0|0.03125
6311294|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.0|0.2692307692307692|0.038461538461538464|0.07692307692307693|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.0|0.11538461538461539|0.0|0.4230769230769231
2928410|0.0|0.0|0.0|0.0|0.0|0.0|0.20512820512820512|0.0|0.0|0.05128205128205128|0.0|0.0|0.2564102564102564|0.0|0.05128205128205128|0.0|0.0|0.0|0.0|0.0|0.0|0.02564102564102564|0.07692307692307693|0.0|0.3333333333333333
4784319|0.40476190476190477|0.0|0.0|0.0|0.0|0.0|0.023809523809523808|0.0|0.0|0.023809523809523808|0.023809523809523808|0.0|0.16666666666666666|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.023809523809523808|0.16666666666666666|0.0|0.023809523809523808
6421823|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6469399|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6556212|0.22727272727272727|0.0|0.0|0.0|0.0|0.0|0.09090909090909091|0.030303030303030304|0.0|0.10606060606060606|0.0|0.015151515151515152|0.10606060606060606|0.0|0.09090909090909091|0.0|0.0|0.0|0.0|0.015151515151515152|0.015151515151515152|0.12121212121212122|0.07575757575757576|0.015151515151515152|0.09090909090909091
2886665|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.4
4584165|0.0|0.0|0.0|0.0|0.0|0.0|0.13793103448275862|0.0|0.0|0.034482758620689655|0.0|0.0|0.27586206896551724|0.0|0.20689655172413793|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20689655172413793|0.0|0.13793103448275862
6561293|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6458984|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4898759|0.25862068965517243|0.017241379310344827|0.0|0.0|0.0|0.0|0.05172413793103448|0.0|0.0|0.0|0.017241379310344827|0.0|0.10344827586206896|0.0|0.15517241379310345|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1724137931034483|0.0|0.22413793103448276
6448944|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.0|0.0|0.05263157894736842|0.0|0.05263157894736842|0.2631578947368421|0.0|0.15789473684210525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21052631578947367|0.0|0.21052631578947367
6339239|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.047619047619047616
4602340|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15|0.0|0.0|0.55
3978777|0.5769230769230769|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.38461538461538464|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6559416|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21052631578947367|0.0|0.15789473684210525|0.0|0.0|0.05263157894736842|0.05263157894736842|0.05263157894736842|0.0|0.0|0.15789473684210525|0.10526315789473684|0.21052631578947367
6528250|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2991201|0.5641025641025641|0.0|0.0|0.0|0.0|0.0|0.05128205128205128|0.02564102564102564|0.0|0.0|0.02564102564102564|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2330086|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.2
109670|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6359867|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.26666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.06666666666666667
5695049|0.0|0.0|0.0|0.0|0.0|0.0|0.3157894736842105|0.0|0.0|0.05263157894736842|0.0|0.0|0.15789473684210525|0.0|0.15789473684210525|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.15789473684210525|0.0|0.10526315789473684
6159215|0.35714285714285715|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.023809523809523808|0.0|0.16666666666666666|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.14285714285714285
6405356|0.0|0.0|0.0|0.0|0.0|0.0|0.6666666666666666|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1109013|0.0|0.0|0.0|0.0|0.0|0.0|0.47761194029850745|0.0|0.0|0.04477611940298507|0.0|0.014925373134328358|0.05970149253731343|0.0|0.1044776119402985|0.0|0.0|0.0|0.0|0.0|0.0|0.029850746268656716|0.11940298507462686|0.0|0.14925373134328357
6561076|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5058228|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.3333333333333333
6524823|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2779036|0.4782608695652174|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.021739130434782608|0.0|0.17391304347826086|0.0|0.10869565217391304|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13043478260869565|0.0|0.08695652173913043
6601099|0.0|0.0|0.0|0.0|0.0|0.0|0.8888888888888888|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.0
6426319|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0
66265|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
