Usuario|A->A_Week1|A->D_Week1|A->E_Week1|A->F_Week1|A->V_Week1|D->A_Week1|D->D_Week1|D->E_Week1|D->F_Week1|D->V_Week1|E->A_Week1|E->D_Week1|E->E_Week1|E->F_Week1|E->V_Week1|F->A_Week1|F->D_Week1|F->E_Week1|F->F_Week1|F->V_Week1|V->A_Week1|V->D_Week1|V->E_Week1|V->F_Week1|V->V_Week1|A->A_Week2|A->D_Week2|A->E_Week2|A->F_Week2|A->P_Week2|A->V_Week2|D->A_Week2|D->D_Week2|D->E_Week2|D->F_Week2|D->P_Week2|D->V_Week2|E->A_Week2|E->D_Week2|E->E_Week2|E->F_Week2|E->P_Week2|E->V_Week2|F->A_Week2|F->D_Week2|F->E_Week2|F->F_Week2|F->P_Week2|F->V_Week2|P->A_Week2|P->D_Week2|P->E_Week2|P->F_Week2|P->P_Week2|P->V_Week2|V->A_Week2|V->D_Week2|V->E_Week2|V->F_Week2|V->P_Week2|V->V_Week2
44842|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.04|0.0|0.0|0.0|0.04|0.4|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.24|0.0|0.04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
44878|0.0|0.0|0.0|0.0|0.0|0.0|0.0625|0.0|0.0|0.0625|0.0|0.0|0.3125|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1875|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
4505167|0.0|0.0|0.0|0.0|0.0|0.0|0.42857142857142855|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.14285714285714285|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.024390243902439025|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.024390243902439025|0.0|0.9512195121951219|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4525074|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
4534282|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4565757|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20967741935483872|0.0|0.0|0.0|0.0|0.03225806451612903|0.0|0.0|0.0|0.0|0.0|0.0|0.016129032258064516|0.0|0.1774193548387097|0.0|0.0|0.1935483870967742|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.016129032258064516|0.0|0.22580645161290322|0.0|0.0|0.12903225806451613
4572424|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
458143|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
458344|0.0|0.0|0.0|0.0|0.0|0.0|0.6666666666666666|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.10344827586206896|0.0|0.0|0.2413793103448276|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2413793103448276|0.0|0.0|0.41379310344827586
458399|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.27586206896551724|0.0|0.27586206896551724|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.27586206896551724|0.0|0.1724137931034483|0.44680851063829785|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02127659574468085|0.0|0.19148936170212766|0.0|0.0|0.14893617021276595|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1702127659574468|0.0|0.0|0.02127659574468085
4584165|0.0|0.0|0.0|0.0|0.0|0.0|0.13793103448275862|0.0|0.0|0.034482758620689655|0.0|0.0|0.27586206896551724|0.0|0.20689655172413793|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20689655172413793|0.0|0.13793103448275862|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.14285714285714285|0.0|0.0|0.14285714285714285
4587244|0.0|0.0|0.0|0.0|0.0|0.0|0.09523809523809523|0.0|0.0|0.047619047619047616|0.0|0.0|0.2857142857142857|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
459000|0.0|0.0|0.0|0.0|0.0|0.0|0.2647058823529412|0.0|0.0|0.029411764705882353|0.0|0.0|0.11764705882352941|0.0|0.17647058823529413|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.17647058823529413|0.0|0.23529411764705882|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.25
459541|0.0|0.0|0.0|0.0|0.0|0.0|0.6923076923076923|0.0|0.0|0.07692307692307693|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07692307692307693|0.0|0.0|0.15384615384615385|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0
4599880|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.16666666666666666|0.2857142857142857|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.0|0.23809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09523809523809523|0.0|0.23809523809523808|0.0|0.0|0.047619047619047616
461003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06666666666666667|0.0|0.0|0.26666666666666666|0.06666666666666667|0.13333333333333333|0.0|0.0|0.0|0.06666666666666667|0.06666666666666667|0.0|0.0|0.2|0.0|0.13333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.0
4610764|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06896551724137931|0.0|0.0|0.0|0.034482758620689655|0.0|0.034482758620689655|0.1724137931034483|0.0|0.0|0.2413793103448276|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.27586206896551724|0.0|0.0|0.1724137931034483
4612083|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.336734693877551|0.0|0.0|0.0|0.0|0.030612244897959183|0.01020408163265306|0.0|0.0|0.0|0.0|0.01020408163265306|0.01020408163265306|0.01020408163265306|0.19387755102040816|0.0|0.0|0.1326530612244898|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02040816326530612|0.01020408163265306|0.15306122448979592|0.0|0.0|0.08163265306122448
4622419|0.0|0.0|0.0|0.0|0.0|0.0|0.0625|0.0|0.0|0.0625|0.0|0.0|0.375|0.0|0.1875|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0625|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.16666666666666666
4624529|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.08333333333333333|0.0|0.3333333333333333
4637851|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.6666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0
466372|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26|0.0|0.0|0.0|0.0|0.02|0.0|0.0|0.0|0.0|0.0|0.0|0.02|0.0|0.22|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.22|0.0|0.0|0.06
4664892|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
4681124|0.38461538461538464|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02564102564102564|0.0|0.3076923076923077|0.0|0.05128205128205128|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07692307692307693|0.0|0.15384615384615385|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666
468484|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.34782608695652173|0.0|0.2608695652173913|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.30434782608695654|0.0|0.08695652173913043|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4685205|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.16666666666666666|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.16666666666666666|0.16666666666666666|0.0|0.0|0.10204081632653061|0.0|0.0|0.0|0.0|0.02040816326530612|0.02040816326530612|0.061224489795918366|0.0|0.0|0.0|0.0|0.0|0.02040816326530612|0.10204081632653061|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.04081632653061224|0.0|0.04081632653061224|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16326530612244897|0.04081632653061224|0.0|0.24489795918367346
4689110|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.46835443037974683|0.0|0.0|0.0|0.012658227848101266|0.012658227848101266|0.0|0.0|0.0|0.0|0.0|0.0|0.02531645569620253|0.0|0.24050632911392406|0.0|0.0|0.10126582278481013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.12658227848101267|0.0|0.0|0.012658227848101266
472570|0.39473684210526316|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02631578947368421|0.0|0.18421052631578946|0.0|0.15789473684210525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18421052631578946|0.0|0.05263157894736842|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.08333333333333333
4740005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.35714285714285715|0.0|0.0|0.21428571428571427|0.0|0.0|0.0|0.0|0.0|0.07142857142857142|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21428571428571427|0.07142857142857142|0.0|0.07142857142857142
4744968|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4772019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.5|0.2558139534883721|0.0|0.0|0.0|0.0|0.046511627906976744|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18604651162790697|0.0|0.0|0.16279069767441862|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.046511627906976744|0.0|0.18604651162790697|0.0|0.0|0.11627906976744186
4778142|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23076923076923078|0.0|0.23076923076923078|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23076923076923078|0.0|0.3076923076923077|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0625|0.0|0.0|0.1875|0.0|0.0|0.1875|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0625|0.1875|0.0|0.0|0.0625
4784319|0.40476190476190477|0.0|0.0|0.0|0.0|0.0|0.023809523809523808|0.0|0.0|0.023809523809523808|0.023809523809523808|0.0|0.16666666666666666|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.023809523809523808|0.16666666666666666|0.0|0.023809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4786739|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4|0.0|0.0|0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.0|0.0
4790026|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.0|0.0|0.36|0.0|0.0|0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.28|0.0|0.0|0.08
479112|0.0|0.0|0.0|0.0|0.0|0.0|0.10714285714285714|0.0|0.0|0.03571428571428571|0.0|0.03571428571428571|0.2857142857142857|0.0|0.21428571428571427|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.07142857142857142|0.6075949367088608|0.0|0.0|0.0|0.0|0.012658227848101266|0.0|0.0|0.0|0.0|0.0|0.012658227848101266|0.012658227848101266|0.012658227848101266|0.1518987341772152|0.0|0.0|0.0759493670886076|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.10126582278481013|0.0|0.0|0.012658227848101266
4791948|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0625|0.0|0.0|0.1875|0.0|0.1875|0.0|0.0|0.0|0.0|0.0|0.0|0.0625|0.1875|0.0|0.3125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13333333333333333|0.0|0.0|0.26666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26666666666666666|0.0|0.0|0.3333333333333333
47956|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26666666666666666|0.0|0.0|0.26666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26666666666666666|0.0|0.0|0.2
4796333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.08333333333333333|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.16666666666666666|0.0|0.0|0.0
4798367|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4802707|0.38461538461538464|0.0|0.019230769230769232|0.0|0.019230769230769232|0.019230769230769232|0.038461538461538464|0.0|0.0|0.0|0.019230769230769232|0.019230769230769232|0.15384615384615385|0.0|0.11538461538461539|0.0|0.0|0.0|0.0|0.0|0.019230769230769232|0.0|0.1346153846153846|0.0|0.057692307692307696|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.21875|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.03125
4808458|0.2222222222222222|0.0|0.0|0.0|0.0|0.0|0.044444444444444446|0.0|0.0|0.022222222222222223|0.0|0.0|0.2222222222222222|0.0|0.15555555555555556|0.0|0.0|0.0|0.0|0.0|0.022222222222222223|0.0|0.15555555555555556|0.0|0.15555555555555556|0.16666666666666666|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.08333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.08333333333333333|0.0|0.0|0.4583333333333333
480965|0.19047619047619047|0.0|0.0|0.0|0.015873015873015872|0.0|0.0|0.0|0.0|0.015873015873015872|0.015873015873015872|0.0|0.09523809523809523|0.0|0.1111111111111111|0.0|0.0|0.015873015873015872|0.06349206349206349|0.047619047619047616|0.015873015873015872|0.0|0.1111111111111111|0.06349206349206349|0.23809523809523808|0.058823529411764705|0.0|0.0|0.058823529411764705|0.0|0.0|0.058823529411764705|0.29411764705882354|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.11764705882352941|0.0|0.23529411764705882|0.058823529411764705|0.0|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4816854|0.3023255813953488|0.023255813953488372|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.023255813953488372|0.0|0.11627906976744186|0.0|0.18604651162790697|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20930232558139536|0.0|0.11627906976744186|0.41818181818181815|0.0|0.0|0.0|0.01818181818181818|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.01818181818181818|0.0|0.18181818181818182|0.0|0.0|0.16363636363636364|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18181818181818182|0.0|0.0|0.01818181818181818
4817519|0.0|0.0|0.0|0.0|0.0|0.0|0.08|0.0|0.0|0.04|0.0|0.0|0.24|0.0|0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.24|0.0|0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.875
4817603|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3565217391304348|0.0|0.0|0.0|0.0|0.034782608695652174|0.008695652173913044|0.05217391304347826|0.0|0.0|0.0|0.008695652173913044|0.0|0.0|0.19130434782608696|0.0|0.0|0.13043478260869565|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02608695652173913|0.008695652173913044|0.13043478260869565|0.0|0.008695652173913044|0.043478260869565216
4818524|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.25|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.03333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.06666666666666667|0.03333333333333333|0.0|0.0|0.0|0.0|0.0|0.13333333333333333|0.0|0.0|0.23333333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.2|0.0|0.0|0.26666666666666666
4829685|0.37209302325581395|0.0|0.0|0.0|0.0|0.0|0.23255813953488372|0.023255813953488372|0.0|0.0|0.023255813953488372|0.0|0.3488372093023256|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3793103448275862|0.0|0.0|0.0|0.017241379310344827|0.0|0.0|0.20689655172413793|0.017241379310344827|0.0|0.0|0.0|0.017241379310344827|0.0|0.3620689655172414|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
