Usuario|A->A_Week1|A->D_Week1|A->E_Week1|A->F_Week1|A->V_Week1|D->A_Week1|D->D_Week1|D->E_Week1|D->F_Week1|D->V_Week1|E->A_Week1|E->D_Week1|E->E_Week1|E->F_Week1|E->V_Week1|F->A_Week1|F->D_Week1|F->E_Week1|F->F_Week1|F->V_Week1|V->A_Week1|V->D_Week1|V->E_Week1|V->F_Week1|V->V_Week1|A->A_Week2|A->D_Week2|A->E_Week2|A->F_Week2|A->P_Week2|A->V_Week2|D->A_Week2|D->D_Week2|D->E_Week2|D->F_Week2|D->P_Week2|D->V_Week2|E->A_Week2|E->D_Week2|E->E_Week2|E->F_Week2|E->P_Week2|E->V_Week2|F->A_Week2|F->D_Week2|F->E_Week2|F->F_Week2|F->P_Week2|F->V_Week2|P->A_Week2|P->D_Week2|P->E_Week2|P->F_Week2|P->P_Week2|P->V_Week2|V->A_Week2|V->D_Week2|V->E_Week2|V->F_Week2|V->P_Week2|V->V_Week2|A->A_Week3|A->D_Week3|A->E_Week3|A->F_Week3|A->P_Week3|A->V_Week3|D->A_Week3|D->D_Week3|D->E_Week3|D->F_Week3|D->P_Week3|D->V_Week3|E->A_Week3|E->D_Week3|E->E_Week3|E->F_Week3|E->P_Week3|E->V_Week3|F->A_Week3|F->D_Week3|F->E_Week3|F->F_Week3|F->P_Week3|F->V_Week3|P->A_Week3|P->D_Week3|P->E_Week3|P->F_Week3|P->P_Week3|P->V_Week3|V->A_Week3|V->D_Week3|V->E_Week3|V->F_Week3|V->P_Week3|V->V_Week3|A->A_Week4|A->D_Week4|A->E_Week4|A->F_Week4|A->P_Week4|A->V_Week4|D->A_Week4|D->D_Week4|D->E_Week4|D->F_Week4|D->P_Week4|D->V_Week4|E->A_Week4|E->D_Week4|E->E_Week4|E->F_Week4|E->P_Week4|E->V_Week4|F->A_Week4|F->D_Week4|F->E_Week4|F->F_Week4|F->P_Week4|F->V_Week4|P->A_Week4|P->D_Week4|P->E_Week4|P->F_Week4|P->P_Week4|P->V_Week4|V->A_Week4|V->D_Week4|V->E_Week4|V->F_Week4|V->P_Week4|V->V_Week4|A->A_Week5|A->D_Week5|A->E_Week5|A->F_Week5|A->P_Week5|A->V_Week5|D->A_Week5|D->D_Week5|D->E_Week5|D->F_Week5|D->P_Week5|D->V_Week5|E->A_Week5|E->D_Week5|E->E_Week5|E->F_Week5|E->P_Week5|E->V_Week5|F->A_Week5|F->D_Week5|F->E_Week5|F->F_Week5|F->P_Week5|F->V_Week5|P->A_Week5|P->D_Week5|P->E_Week5|P->F_Week5|P->P_Week5|P->V_Week5|V->A_Week5|V->D_Week5|V->E_Week5|V->F_Week5|V->P_Week5|V->V_Week5
2317915|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6304347826086957|0.0|0.0|0.0|0.043478260869565216|0.0|0.0|0.06521739130434782|0.0|0.0|0.043478260869565216|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.021739130434782608|0.043478260869565216|0.0|0.0|0.15217391304347827|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2330086|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4|0.0|0.0|0.0|0.35714285714285715|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07142857142857142|0.0|0.0|0.0|0.0|0.21428571428571427|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.07142857142857142|0.3595505617977528|0.0|0.0|0.0|0.011235955056179775|0.056179775280898875|0.0|0.0|0.0|0.0|0.0|0.011235955056179775|0.011235955056179775|0.0|0.14606741573033707|0.0|0.011235955056179775|0.12359550561797752|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.011235955056179775|0.0449438202247191|0.011235955056179775|0.14606741573033707|0.0|0.0|0.056179775280898875|0.23333333333333334|0.0|0.0|0.0|0.03333333333333333|0.03333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.06666666666666667|0.0|0.0|0.23333333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.26666666666666666|0.0|0.0|0.06666666666666667
23312|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.30434782608695654|0.0|0.2608695652173913|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.30434782608695654|0.0|0.08695652173913043|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.35714285714285715|0.0|0.0|0.07142857142857142|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5454545454545454|0.0|0.0|0.18181818181818182|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2333420|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
2352335|0.3|0.02|0.0|0.0|0.0|0.0|0.04|0.0|0.0|0.0|0.0|0.0|0.14|0.0|0.14|0.0|0.0|0.0|0.0|0.0|0.02|0.0|0.14|0.0|0.2|0.32653061224489793|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02040816326530612|0.0|0.20408163265306123|0.0|0.0|0.20408163265306123|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.22448979591836735|0.0|0.0|0.02040816326530612|0.4444444444444444|0.0|0.0|0.0|0.1111111111111111|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.2222222222222222|0.21052631578947367|0.0|0.0|0.10526315789473684|0.0|0.05263157894736842|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15789473684210525|0.0|0.0|0.15789473684210525|0.05263157894736842|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.10526315789473684|0.0|0.15789473684210525|0.0|0.0|0.0|0.2222222222222222|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19444444444444445|0.0|0.027777777777777776|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.027777777777777776|0.0|0.0|0.0|0.0|0.027777777777777776|0.027777777777777776|0.0|0.19444444444444445|0.0|0.0|0.05555555555555555
2375682|0.2727272727272727|0.022727272727272728|0.0|0.0|0.0|0.0|0.06818181818181818|0.0|0.0|0.022727272727272728|0.022727272727272728|0.0|0.13636363636363635|0.0|0.1590909090909091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18181818181818182|0.0|0.11363636363636363|0.35|0.0|0.0|0.0|0.016666666666666666|0.03333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.016666666666666666|0.0|0.16666666666666666|0.0|0.0|0.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.16666666666666666|0.0|0.0|0.06666666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.0|0.3333333333333333|0.0|0.047619047619047616|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.09523809523809523|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.0|0.19047619047619047|0.2564102564102564|0.0|0.0|0.0|0.02564102564102564|0.02564102564102564|0.0|0.1282051282051282|0.0|0.0|0.0|0.02564102564102564|0.02564102564102564|0.0|0.1282051282051282|0.0|0.0|0.1282051282051282|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02564102564102564|0.02564102564102564|0.0|0.0|0.0|0.05128205128205128|0.0|0.1282051282051282|0.0|0.0|0.02564102564102564
244225|0.27450980392156865|0.0|0.0|0.0|0.0196078431372549|0.0|0.0196078431372549|0.0|0.0|0.0196078431372549|0.0|0.0|0.13725490196078433|0.0|0.1568627450980392|0.0|0.0|0.0|0.0|0.0|0.0392156862745098|0.0|0.1568627450980392|0.0|0.17647058823529413|0.023255813953488372|0.0|0.0|0.023255813953488372|0.0|0.023255813953488372|0.0|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.0|0.16279069767441862|0.0|0.0|0.2558139534883721|0.023255813953488372|0.0|0.0|0.023255813953488372|0.0|0.023255813953488372|0.0|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.0|0.27906976744186046|0.023255813953488372|0.0|0.09302325581395349|0.5918367346938775|0.0|0.0|0.0|0.0|0.02040816326530612|0.0|0.0|0.0|0.0|0.0|0.0|0.02040816326530612|0.0|0.04081632653061224|0.0|0.0|0.061224489795918366|0.0|0.0|0.0|0.061224489795918366|0.02040816326530612|0.02040816326530612|0.0|0.0|0.0|0.0|0.0|0.02040816326530612|0.0|0.0|0.08163265306122448|0.04081632653061224|0.0|0.02040816326530612|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02857142857142857|0.0|0.0|0.0|0.0|0.02857142857142857|0.02857142857142857|0.0|0.22857142857142856|0.0|0.02857142857142857|0.0|0.2571428571428571|0.02857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.02857142857142857|0.0|0.0|0.2571428571428571|0.0|0.0|0.08571428571428572|0.11864406779661017|0.0|0.0|0.03389830508474576|0.01694915254237288|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05084745762711865|0.0|0.0|0.6440677966101694|0.0|0.01694915254237288|0.0|0.0|0.0|0.0|0.0|0.01694915254237288|0.0|0.0|0.0|0.01694915254237288|0.0|0.0847457627118644
2447750|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1724137931034483|0.0|0.0|0.2413793103448276|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.20689655172413793|0.0|0.0|0.3103448275862069|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2470060|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4117647058823529|0.0|0.0|0.17647058823529413|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.17647058823529413|0.0|0.0|0.23529411764705882|0.5263157894736842|0.0|0.0|0.0|0.0|0.05263157894736842|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07894736842105263|0.0|0.0|0.10526315789473684|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07894736842105263|0.0|0.10526315789473684|0.0|0.0|0.05263157894736842|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
249891|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5555555555555556|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.0|0.3333333333333333|0.36470588235294116|0.011764705882352941|0.0|0.0|0.0|0.011764705882352941|0.011764705882352941|0.0|0.011764705882352941|0.0|0.0|0.0|0.023529411764705882|0.0|0.21176470588235294|0.0|0.0|0.16470588235294117|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.17647058823529413|0.0|0.0|0.011764705882352941|0.3191489361702128|0.0|0.0|0.0|0.0425531914893617|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0425531914893617|0.0|0.1702127659574468|0.0|0.0|0.1276595744680851|0.0|0.0|0.0|0.02127659574468085|0.02127659574468085|0.0|0.0|0.0|0.0|0.0|0.0|0.0425531914893617|0.0|0.0|0.1702127659574468|0.0|0.0|0.0425531914893617|0.3181818181818182|0.0|0.0|0.0|0.0|0.045454545454545456|0.0|0.0|0.0|0.0|0.0|0.0|0.045454545454545456|0.0|0.18181818181818182|0.0|0.0|0.13636363636363635|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18181818181818182|0.0|0.045454545454545456|0.045454545454545456
2507090|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.46017699115044247|0.0|0.017699115044247787|0.0|0.008849557522123894|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02654867256637168|0.0|0.2920353982300885|0.0|0.0|0.07964601769911504|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008849557522123894|0.0|0.0|0.09734513274336283|0.0|0.0|0.008849557522123894|0.6176470588235294|0.0|0.0|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.0|0.2647058823529412|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2521809|0.2708333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.020833333333333332|0.020833333333333332|0.125|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.020833333333333332|0.16666666666666666|0.0|0.20833333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.047619047619047616|0.0|0.0|0.0|0.0|0.047619047619047616|0.3333333333333333|0.0|0.0|0.23809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.23809523809523808|0.0|0.0|0.0|0.8275862068965517|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.13793103448275862|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2962962962962963|0.0|0.0|0.0|0.0|0.037037037037037035|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18518518518518517|0.0|0.0|0.14814814814814814|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.037037037037037035|0.037037037037037035|0.0|0.18518518518518517|0.0|0.0|0.07407407407407407|0.4117647058823529|0.0|0.0|0.0|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.0|0.0|0.058823529411764705|0.0|0.29411764705882354|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.058823529411764705|0.0|0.058823529411764705|0.0|0.0|0.058823529411764705
2525561|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.25|0.16901408450704225|0.0|0.0|0.04225352112676056|0.0|0.014084507042253521|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.323943661971831|0.0|0.0|0.11267605633802817|0.04225352112676056|0.0|0.0|0.04225352112676056|0.0|0.028169014084507043|0.0|0.0|0.0|0.0|0.0|0.0|0.014084507042253521|0.0|0.1267605633802817|0.028169014084507043|0.0|0.056338028169014086|0.6785714285714286|0.0|0.0|0.07142857142857142|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07142857142857142|0.0|0.0|0.10714285714285714|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03571428571428571|0.0|0.0|0.0|0.0|0.03571428571428571|0.18518518518518517|0.0|0.0|0.037037037037037035|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.1111111111111111|0.07407407407407407|0.0|0.0|0.07407407407407407|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.1111111111111111|0.0|0.0|0.07407407407407407|0.40625|0.0|0.0|0.0|0.0625|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.0|0.1875|0.0|0.0|0.09375|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.0|0.0|0.0|0.0|0.03125|0.0|0.0|0.125|0.0|0.0|0.03125
2527369|0.0|0.0|0.0|0.0|0.0|0.0|0.7142857142857143|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.40540540540540543|0.02702702702702703|0.0|0.0|0.0|0.0|0.0|0.21621621621621623|0.0|0.0|0.13513513513513514|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05405405405405406|0.10810810810810811|0.0|0.0|0.05405405405405406|0.39097744360902253|0.0|0.0|0.0|0.007518796992481203|0.08270676691729323|0.0|0.0|0.0|0.0|0.0|0.0|0.015037593984962405|0.0|0.10526315789473684|0.0|0.0|0.12030075187969924|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.007518796992481203|0.07518796992481203|0.0|0.13533834586466165|0.0|0.0|0.06015037593984962|0.09302325581395349|0.0|0.0|0.0|0.023255813953488372|0.13953488372093023|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.0|0.023255813953488372|0.06976744186046512|0.0|0.0|0.13953488372093023|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.023255813953488372|0.18604651162790697|0.0|0.16279069767441862|0.0|0.0|0.09302325581395349
253007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3181818181818182|0.0|0.0|0.3181818181818182|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.36363636363636365|0.0|0.0|0.0|0.4230769230769231|0.0|0.0|0.0|0.01282051282051282|0.05128205128205128|0.0|0.0|0.0|0.0|0.0|0.0|0.01282051282051282|0.0|0.15384615384615385|0.0|0.0|0.11538461538461539|0.0|0.0|0.0|0.0|0.0|0.0|0.01282051282051282|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.1282051282051282|0.0|0.0|0.05128205128205128|0.2711864406779661|0.0|0.0|0.0|0.01694915254237288|0.03389830508474576|0.0|0.0|0.0|0.0|0.0|0.0|0.01694915254237288|0.0|0.15254237288135594|0.0|0.0|0.15254237288135594|0.0|0.0|0.0|0.0|0.0|0.0|0.01694915254237288|0.0|0.0|0.0|0.0|0.01694915254237288|0.01694915254237288|0.0|0.1694915254237288|0.0|0.01694915254237288|0.11864406779661017
