Usuario,A->A,A->D,A->E,A->F,A->P,A->V,D->A,D->D,D->E,D->F,D->P,D->V,E->A,E->D,E->E,E->F,E->P,E->V,F->A,F->D,F->E,F->F,F->P,F->V,P->A,P->D,P->E,P->F,P->P,P->V,V->A,V->D,V->E,V->F,V->P,V->V
5584035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444445,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.07777777777777778,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.07777777777777778,0.0,0.0,0.08888888888888889
54395,0.31125827814569534,0.0,0.0,0.013245033112582781,0.0,0.006622516556291391,0.0,0.019867549668874173,0.0,0.0,0.0,0.013245033112582781,0.019867549668874173,0.006622516556291391,0.13245033112582782,0.0,0.0,0.12582781456953643,0.0,0.0,0.0,0.07947019867549669,0.006622516556291391,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.006622516556291391,0.152317880794702,0.0,0.0,0.09271523178807947
6723958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6863481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6578615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.2857142857142857,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.11428571428571428,0.0,0.0,0.02857142857142857
4169202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.35714285714285715,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285
6579618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.16666666666666666
5820655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.25,0.0,0.0,0.08333333333333333
244699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
711454,0.3137254901960784,0.0,0.00980392156862745,0.0,0.004901960784313725,0.0196078431372549,0.0,0.004901960784313725,0.004901960784313725,0.0,0.0,0.0,0.029411764705882353,0.0,0.18627450980392157,0.0,0.0,0.10294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.004901960784313725,0.014705882352941176,0.004901960784313725,0.004901960784313725,0.11764705882352941,0.0,0.014705882352941176,0.1568627450980392
698836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.11764705882352941
6581372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.20588235294117646,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.2647058823529412
4585633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.06666666666666667,0.0,0.0,0.25
4910730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.2
6646682,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.14,0.0,0.0,0.16
6445908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.625
6190868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.3125,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.21875,0.0,0.0,0.15625
6565697,0.35454545454545455,0.00909090909090909,0.0,0.0,0.0,0.01818181818181818,0.00909090909090909,0.10909090909090909,0.0,0.0,0.0,0.0,0.00909090909090909,0.00909090909090909,0.16363636363636364,0.0,0.0,0.11818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.13636363636363635,0.0,0.0,0.05454545454545454
6844242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
569413,0.3116279069767442,0.013953488372093023,0.0,0.0,0.004651162790697674,0.023255813953488372,0.018604651162790697,0.046511627906976744,0.004651162790697674,0.0,0.0,0.009302325581395349,0.004651162790697674,0.009302325581395349,0.14418604651162792,0.0,0.0,0.14883720930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.009302325581395349,0.018604651162790697,0.004651162790697674,0.16279069767441862,0.0,0.004651162790697674,0.05581395348837209
6471921,0.25877192982456143,0.008771929824561403,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.008771929824561403,0.0,0.0,0.0,0.0043859649122807015,0.008771929824561403,0.0,0.06140350877192982,0.0,0.0,0.20175438596491227,0.021929824561403508,0.0,0.0043859649122807015,0.02631578947368421,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.03070175438596491,0.0,0.20614035087719298,0.013157894736842105,0.0,0.07894736842105263
6419200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.2727272727272727
6321637,0.3053435114503817,0.0,0.0,0.0,0.0,0.015267175572519083,0.007633587786259542,0.08396946564885496,0.0,0.0,0.0,0.030534351145038167,0.007633587786259542,0.007633587786259542,0.13740458015267176,0.0,0.0,0.1450381679389313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.16030534351145037,0.0,0.0,0.07633587786259542
6449249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.2222222222222222,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.0,0.0,0.06666666666666667
47337,0.2,0.0,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818,0.6181818181818182,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0
6570815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113207547169812,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.1320754716981132
4006834,0.34234234234234234,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.009009009009009009,0.018018018018018018,0.0,0.2072072072072072,0.0,0.0,0.10810810810810811,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.009009009009009009,0.0,0.11711711711711711,0.009009009009009009,0.0,0.11711711711711711
6562198,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.14285714285714285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.37142857142857144
6419203,0.34210526315789475,0.0,0.0,0.0,0.019736842105263157,0.006578947368421052,0.0,0.013157894736842105,0.0,0.0,0.0,0.013157894736842105,0.019736842105263157,0.006578947368421052,0.18421052631578946,0.0,0.0,0.14473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019736842105263157,0.006578947368421052,0.006578947368421052,0.17763157894736842,0.0,0.0,0.039473684210526314
2810879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11320754716981132,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11320754716981132,0.0,0.0,0.660377358490566
4192131,0.25882352941176473,0.043137254901960784,0.0,0.0,0.00392156862745098,0.0,0.0392156862745098,0.25098039215686274,0.047058823529411764,0.00784313725490196,0.01568627450980392,0.023529411764705882,0.00784313725490196,0.050980392156862744,0.08627450980392157,0.0,0.0,0.043137254901960784,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,0.0,0.01568627450980392,0.00392156862745098,0.0,0.0,0.0,0.0,0.01568627450980392,0.050980392156862744,0.0,0.0,0.027450980392156862
6294266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
6535857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6487804878048781,0.0,0.0,0.0,0.024390243902439025,0.0,0.004878048780487805,0.13658536585365855,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014634146341463415,0.02926829268292683,0.0,0.0,0.11707317073170732
6009356,0.18803418803418803,0.0,0.0,0.0,0.017094017094017096,0.0,0.0,0.2905982905982906,0.0,0.0,0.0,0.008547008547008548,0.017094017094017096,0.0,0.13675213675213677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.02564102564102564,0.0,0.008547008547008548,0.008547008547008548,0.0,0.017094017094017096,0.27350427350427353
5386236,0.26778242677824265,0.0,0.0,0.0041841004184100415,0.008368200836820083,0.02510460251046025,0.0,0.1506276150627615,0.0,0.0,0.0,0.0,0.02510460251046025,0.0,0.16317991631799164,0.0041841004184100415,0.0,0.09205020920502092,0.0,0.0,0.0,0.016736401673640166,0.0,0.012552301255230125,0.0,0.0,0.0,0.0,0.0,0.02092050209205021,0.012552301255230125,0.0041841004184100415,0.12133891213389121,0.0041841004184100415,0.012552301255230125,0.05439330543933055
