LogisticRegression__01;73453;0;[0.999994047191, 5.95280862666e-06]
LogisticRegression__01;3436602;0;[0.999908110431, 9.1889568612e-05]
LogisticRegression__01;6380358;0;[0.999912001776, 8.79982243278e-05]
LogisticRegression__01;6419467;0;[0.99999441048, 5.58951972955e-06]
LogisticRegression__01;1411946;0;[0.999946120453, 5.38795468467e-05]
LogisticRegression__01;515938;0;[0.99699015264, 0.00300984736007]
LogisticRegression__01;1041154;0;[0.999995145332, 4.8546676242e-06]
LogisticRegression__01;6473263;1;[0.143436197354, 0.856563802646]
LogisticRegression__01;6301515;0;[0.999989130637, 1.08693631081e-05]
LogisticRegression__01;6186691;1;[0.0678772623214, 0.932122737679]
LogisticRegression__01;6606469;0;[0.999972297262, 2.77027383461e-05]
LogisticRegression__01;4318573;0;[0.999996681013, 3.31898666171e-06]
LogisticRegression__01;372245;0;[0.999993146065, 6.85393469286e-06]
LogisticRegression__01;6132042;0;[0.999839528758, 0.000160471242089]
LogisticRegression__01;6602656;0;[0.994899928612, 0.00510007138809]
LogisticRegression__01;6441542;0;[0.981564138651, 0.0184358613491]
LogisticRegression__01;6446854;0;[0.999993663005, 6.33699549652e-06]
LogisticRegression__01;493170;0;[0.93344477228, 0.0665552277195]
LogisticRegression__01;6230969;0;[0.999984369464, 1.56305364983e-05]
LogisticRegression__01;6593316;0;[0.999961996515, 3.80034849559e-05]
LogisticRegression__01;5798089;0;[0.999865722655, 0.000134277344639]
LogisticRegression__01;4861845;0;[0.999972466986, 2.7533014345e-05]
LogisticRegression__01;6504498;0;[0.999978663653, 2.13363467003e-05]
LogisticRegression__01;6418948;0;[0.999996834305, 3.16569544316e-06]
LogisticRegression__01;2981677;0;[0.999947539828, 5.24601718825e-05]
LogisticRegression__01;6549087;0;[0.999885871362, 0.000114128637524]
LogisticRegression__01;6320410;0;[0.988434842424, 0.0115651575764]
LogisticRegression__01;4932829;0;[0.999958313625, 4.16863747266e-05]
LogisticRegression__01;6403973;0;[0.999761138716, 0.000238861283994]
LogisticRegression__01;6419924;0;[0.907514976983, 0.0924850230168]
LogisticRegression__01;3051556;0;[0.999966597364, 3.34026361975e-05]
LogisticRegression__01;2723693;0;[0.999993652659, 6.34734100896e-06]
LogisticRegression__01;29539;0;[0.999883293849, 0.000116706150847]
LogisticRegression__01;2027023;0;[0.999950497792, 4.95022076949e-05]
LogisticRegression__01;6512359;0;[0.999983902875, 1.60971250955e-05]
LogisticRegression__01;5947797;0;[0.997242916684, 0.00275708331624]
LogisticRegression__01;6559054;0;[0.999895049776, 0.000104950223504]
LogisticRegression__01;4415424;0;[0.984370088963, 0.0156299110366]
LogisticRegression__01;6650763;0;[0.999968426743, 3.15732565418e-05]
LogisticRegression__01;6561676;1;[0.173524813525, 0.826475186475]
LogisticRegression__01;6129670;0;[0.999962648714, 3.73512855703e-05]
LogisticRegression__01;6568580;0;[0.999981189913, 1.88100868177e-05]
LogisticRegression__01;4590300;0;[0.784118408883, 0.215881591117]
LogisticRegression__01;6186067;0;[0.999995147084, 4.85291639233e-06]
LogisticRegression__01;6306535;0;[0.998794144707, 0.00120585529289]
LogisticRegression__01;26516;0;[0.970024749195, 0.0299752508048]
LogisticRegression__01;6591384;0;[0.999343029456, 0.000656970544182]
LogisticRegression__01;6535226;0;[0.998491405813, 0.00150859418736]
LogisticRegression__01;6354383;0;[0.99998056005, 1.94399496839e-05]
LogisticRegression__01;6394827;0;[0.999944659374, 5.53406257319e-05]
LogisticRegression__01;6653671;0;[0.99795295972, 0.00204704028012]
LogisticRegression__01;364551;0;[0.999993832994, 6.16700643906e-06]
LogisticRegression__01;6549340;1;[0.687315588641, 0.312684411359]
LogisticRegression__01;6567210;0;[0.984267737885, 0.0157322621154]
LogisticRegression__01;6321462;0;[0.889265714102, 0.110734285898]
LogisticRegression__01;6670430;0;[0.999973971274, 2.60287259835e-05]
LogisticRegression__01;126919;0;[0.999995827107, 4.17289326606e-06]
LogisticRegression__01;6679879;0;[0.998453863498, 0.00154613650196]
LogisticRegression__01;6590429;0;[0.977786616078, 0.0222133839216]
LogisticRegression__01;6403884;0;[0.999809890661, 0.000190109339103]
LogisticRegression__01;6531875;0;[0.999982046898, 1.79531020973e-05]
LogisticRegression__01;6550342;0;[0.999997551762, 2.44823815751e-06]
LogisticRegression__01;6404940;0;[0.999997280647, 2.71935280757e-06]
LogisticRegression__01;6571916;0;[0.999950694648, 4.93053520933e-05]
LogisticRegression__01;6660277;0;[0.999455692853, 0.000544307147301]
LogisticRegression__01;5912739;0;[0.984815137737, 0.0151848622629]
LogisticRegression__01;6411160;0;[0.999870837194, 0.000129162805865]
LogisticRegression__01;4791948;0;[0.999846351708, 0.000153648292405]
LogisticRegression__01;6225460;1;[0.890035014128, 0.109964985872]
LogisticRegression__01;6699889;0;[0.999987534205, 1.24657954309e-05]
LogisticRegression__01;5958212;0;[0.999937062688, 6.29373121621e-05]
LogisticRegression__01;6359867;0;[0.999929372232, 7.06277679232e-05]
LogisticRegression__01;6574332;0;[0.991739566742, 0.00826043325773]
LogisticRegression__01;162871;0;[0.999978719235, 2.12807648614e-05]
LogisticRegression__01;5433817;0;[0.997433076825, 0.00256692317523]
LogisticRegression__01;6450037;0;[0.993732793867, 0.00626720613294]
LogisticRegression__01;6577290;0;[0.999783074881, 0.000216925119282]
LogisticRegression__01;6594574;0;[0.997437869493, 0.00256213050745]
LogisticRegression__01;4349158;0;[0.998965534687, 0.00103446531287]
LogisticRegression__01;6445301;0;[0.999465349495, 0.000534650505347]
LogisticRegression__01;5369802;0;[0.999923514295, 7.64857052382e-05]
LogisticRegression__01;5944132;0;[0.956472539091, 0.0435274609087]
LogisticRegression__01;698770;0;[0.999995041678, 4.95832156442e-06]
LogisticRegression__01;6032735;0;[0.999684791192, 0.000315208808062]
LogisticRegression__01;2529759;0;[0.999880891421, 0.000119108579342]
LogisticRegression__01;5355848;0;[0.99998410855, 1.58914502878e-05]
LogisticRegression__01;6519659;0;[0.996952300124, 0.00304769987566]
LogisticRegression__01;5585532;0;[0.99997998541, 2.00145897964e-05]
LogisticRegression__01;1914144;0;[0.999954197404, 4.5802595989e-05]
LogisticRegression__01;5349336;0;[0.999910784192, 8.92158083283e-05]
LogisticRegression__01;6229709;0;[0.999934495213, 6.55047867765e-05]
LogisticRegression__01;4796333;0;[0.999969984389, 3.00156109445e-05]
LogisticRegression__01;2836016;0;[0.999838820592, 0.000161179407732]
LogisticRegression__01;6140405;0;[0.999987221005, 1.27789952395e-05]
LogisticRegression__01;6649098;0;[0.921838867553, 0.0781611324467]
LogisticRegression__01;6574409;0;[0.999716109178, 0.000283890821619]
LogisticRegression__01;6554549;0;[0.913547037836, 0.0864529621637]
LogisticRegression__01;6049428;0;[0.999991173979, 8.82602088522e-06]
LogisticRegression__01;733744;0;[0.999996321831, 3.67816931797e-06]
LogisticRegression__01;6573745;0;[0.999957707264, 4.22927356669e-05]
LogisticRegression__01;5058228;0;[0.999888295648, 0.000111704351586]
LogisticRegression__01;6500490;0;[0.969335935474, 0.0306640645257]
LogisticRegression__01;6587858;0;[0.998289011415, 0.00171098858489]
LogisticRegression__01;6429840;0;[0.999332760156, 0.000667239844342]
LogisticRegression__01;1315111;0;[0.985706309057, 0.0142936909429]
LogisticRegression__01;126513;0;[0.978782176741, 0.0212178232594]
LogisticRegression__01;6571521;0;[0.999977246351, 2.27536486768e-05]
LogisticRegression__01;6421806;0;[0.999993847409, 6.15259139647e-06]
LogisticRegression__01;4070205;0;[0.991549925033, 0.00845007496746]
LogisticRegression__01;6229333;0;[0.999943578422, 5.64215781522e-05]
LogisticRegression__01;6413282;0;[0.999992188169, 7.8118314912e-06]
LogisticRegression__01;2911656;0;[0.999126892072, 0.000873107927921]
LogisticRegression__01;3869317;0;[0.997877924545, 0.00212207545466]
LogisticRegression__01;458143;0;[0.999995553621, 4.44637938119e-06]
LogisticRegression__01;6515832;0;[0.999852101029, 0.000147898971315]
LogisticRegression__01;6467601;0;[0.997196064771, 0.00280393522935]
LogisticRegression__01;2599294;0;[0.999987351108, 1.2648891946e-05]
LogisticRegression__01;3209669;0;[0.99998236179, 1.76382100527e-05]
LogisticRegression__01;79563;0;[0.999998081643, 1.91835652716e-06]
LogisticRegression__01;737672;0;[0.998566155488, 0.00143384451171]
LogisticRegression__01;6412094;0;[0.99473980044, 0.00526019956048]
LogisticRegression__01;6416809;0;[0.988251443241, 0.0117485567595]
LogisticRegression__01;6582581;0;[0.999856597645, 0.000143402354591]
LogisticRegression__01;5056396;0;[0.99099834789, 0.00900165210956]
LogisticRegression__01;6546156;0;[0.999999761936, 2.3806384691e-07]
LogisticRegression__01;117717;0;[0.999950151282, 4.98487184976e-05]
LogisticRegression__01;6337623;0;[0.999824011341, 0.000175988659081]
LogisticRegression__01;6403974;0;[0.999998699947, 1.30005346443e-06]
LogisticRegression__01;5644778;0;[0.99566582619, 0.00433417380999]
LogisticRegression__01;6423065;0;[0.948420528518, 0.0515794714818]
LogisticRegression__01;6381764;0;[0.99999726079, 2.7392101403e-06]
LogisticRegression__01;6496544;0;[0.999922404692, 7.75953081648e-05]
LogisticRegression__01;6492510;0;[0.999578441906, 0.000421558093593]
LogisticRegression__01;515705;0;[0.999207511859, 0.000792488141478]
LogisticRegression__01;6528434;0;[0.999990129472, 9.87052826511e-06]
LogisticRegression__01;5428157;0;[0.999992040238, 7.95976171005e-06]
LogisticRegression__01;5190785;0;[0.999869219573, 0.000130780427143]
LogisticRegression__01;6115917;0;[0.999919263002, 8.07369983804e-05]
LogisticRegression__01;6420623;0;[0.999979837859, 2.01621411224e-05]
LogisticRegression__01;5265632;0;[0.99993618175, 6.38182495351e-05]
LogisticRegression__01;6594000;0;[0.990016612938, 0.00998338706177]
LogisticRegression__01;6134073;0;[0.999821778965, 0.000178221034568]
LogisticRegression__01;5224678;0;[0.999972087172, 2.79128284329e-05]
LogisticRegression__01;6445709;0;[0.999994922329, 5.07767127231e-06]
LogisticRegression__01;6737374;0;[0.999057239673, 0.000942760326661]
LogisticRegression__01;3720896;0;[0.999984713582, 1.52864180418e-05]
LogisticRegression__01;6303615;0;[0.999961845877, 3.81541226213e-05]
LogisticRegression__01;5994288;0;[0.999902971744, 9.70282556187e-05]
LogisticRegression__01;846592;0;[0.999994183493, 5.81650717839e-06]
LogisticRegression__01;6453717;0;[0.999971537596, 2.84624043856e-05]
LogisticRegression__01;1587193;0;[0.999995086238, 4.9137622631e-06]
LogisticRegression__01;1654063;0;[0.999980403064, 1.95969364488e-05]
LogisticRegression__01;4778907;0;[0.999974479021, 2.55209787125e-05]
LogisticRegression__01;72673;0;[0.814005354958, 0.185994645042]
LogisticRegression__01;4286151;0;[0.99962706463, 0.000372935370403]
LogisticRegression__01;6302330;0;[0.999978912395, 2.10876046934e-05]
LogisticRegression__01;5037946;0;[0.999993623853, 6.37614702658e-06]
LogisticRegression__01;6776128;0;[0.999740958534, 0.000259041465783]
LogisticRegression__01;201081;0;[0.999847062405, 0.000152937594576]
LogisticRegression__01;1859772;0;[0.881768400826, 0.118231599174]
LogisticRegression__01;6576916;0;[0.999697821465, 0.000302178535476]
LogisticRegression__01;392795;0;[0.999565528218, 0.000434471782331]
LogisticRegression__01;6456836;0;[0.999867595591, 0.00013240440855]
LogisticRegression__01;6172477;0;[0.999927205437, 7.2794563337e-05]
LogisticRegression__01;3670039;0;[0.99993646644, 6.35335600396e-05]
LogisticRegression__01;6226751;0;[0.974495117868, 0.0255048821325]
LogisticRegression__01;43208;0;[0.999986311418, 1.36885822668e-05]
LogisticRegression__01;5521791;0;[0.999998558756, 1.44124436805e-06]
LogisticRegression__01;3215673;0;[0.99974132556, 0.000258674440215]
LogisticRegression__01;6738710;0;[0.999952072735, 4.79272651867e-05]
LogisticRegression__01;6764210;0;[0.999997530189, 2.46981051739e-06]
LogisticRegression__01;3763083;0;[0.999995511246, 4.48875437422e-06]
LogisticRegression__01;4559844;0;[0.998777583849, 0.00122241615111]
LogisticRegression__01;1655213;0;[0.999994364442, 5.63555763892e-06]
LogisticRegression__01;6711142;1;[0.0153743613453, 0.984625638655]
LogisticRegression__01;73141;0;[0.999939046152, 6.09538482031e-05]
LogisticRegression__01;3378039;0;[0.999996140256, 3.85974382917e-06]
LogisticRegression__01;4546850;0;[0.999993952985, 6.04701536424e-06]
LogisticRegression__01;4398508;0;[0.999958986045, 4.10139554297e-05]
LogisticRegression__01;6529940;0;[0.999503414525, 0.000496585475091]
LogisticRegression__01;6577848;1;[0.903006074533, 0.0969939254673]
LogisticRegression__01;6714584;0;[0.999860824649, 0.000139175351212]
LogisticRegression__01;6530314;0;[0.999962087445, 3.79125550913e-05]
LogisticRegression__01;6579179;0;[0.999171586388, 0.000828413611849]
LogisticRegression__01;5656554;0;[0.99982108345, 0.000178916549574]
LogisticRegression__01;6529896;0;[0.999998843011, 1.15698886994e-06]
LogisticRegression__01;6134599;0;[0.990387754067, 0.00961224593296]
LogisticRegression__01;6467961;0;[0.999937915619, 6.20843808052e-05]
LogisticRegression__01;5941832;0;[0.99999568506, 4.31494011063e-06]
LogisticRegression__01;26245;0;[0.996014124207, 0.00398587579264]
LogisticRegression__01;4612083;0;[0.991930952699, 0.00806904730082]
LogisticRegression__01;6217937;0;[0.99645709428, 0.00354290572046]
LogisticRegression__01;5687749;0;[0.99999980447, 1.95530378133e-07]
LogisticRegression__01;1846664;0;[0.999930285072, 6.97149276321e-05]
LogisticRegression__01;6565054;0;[0.96628639166, 0.0337136083397]
LogisticRegression__01;6300058;0;[0.999958475171, 4.15248285694e-05]
LogisticRegression__01;1305939;0;[0.999992831171, 7.16882949447e-06]
LogisticRegression__01;1600908;1;[0.284703804393, 0.715296195607]
LogisticRegression__01;6335478;0;[0.937261565061, 0.062738434939]
LogisticRegression__01;6311911;0;[0.931476223197, 0.0685237768026]
LogisticRegression__01;6015544;0;[0.999980595137, 1.94048628419e-05]
LogisticRegression__01;6572116;0;[0.994041077495, 0.00595892250549]
LogisticRegression__01;66265;0;[0.956138229102, 0.0438617708983]
LogisticRegression__01;6556770;0;[0.999673965965, 0.000326034035118]
LogisticRegression__01;6414056;0;[0.999456821036, 0.000543178963773]
LogisticRegression__01;6117074;0;[0.999987364854, 1.26351457568e-05]
LogisticRegression__01;6212751;0;[0.99966429391, 0.00033570609041]
LogisticRegression__01;6310904;0;[0.992540871032, 0.00745912896772]
LogisticRegression__01;161876;0;[0.999995765173, 4.2348266061e-06]
LogisticRegression__01;2844267;0;[0.99992129092, 7.87090795848e-05]
LogisticRegression__01;67514;0;[0.999978269361, 2.17306388667e-05]
LogisticRegression__01;6631463;0;[0.999999065416, 9.3458401952e-07]
LogisticRegression__01;6315272;0;[0.999496298827, 0.000503701173335]
LogisticRegression__01;6231275;0;[0.999982389723, 1.76102770045e-05]
LogisticRegression__01;6403325;0;[0.999998086449, 1.9135510218e-06]
LogisticRegression__01;6461312;0;[0.999925257188, 7.47428116858e-05]
LogisticRegression__01;2512680;0;[0.999992811929, 7.18807082038e-06]
LogisticRegression__01;6542933;0;[0.999931748851, 6.82511487588e-05]
LogisticRegression__01;638197;0;[0.999982706369, 1.72936314288e-05]
LogisticRegression__01;6444384;0;[0.999960625655, 3.93743451107e-05]
LogisticRegression__01;6410035;0;[0.999965664696, 3.43353038378e-05]
LogisticRegression__01;3788032;0;[0.999995348882, 4.65111829513e-06]
LogisticRegression__01;6319096;0;[0.983373781995, 0.0166262180047]
LogisticRegression__01;5068488;0;[0.999970445246, 2.95547541864e-05]
LogisticRegression__01;6660826;0;[0.993399714728, 0.00660028527165]
LogisticRegression__01;3781029;0;[0.999985607883, 1.43921166584e-05]
LogisticRegression__01;5584035;0;[0.99998500401, 1.49959896935e-05]
LogisticRegression__01;6537672;0;[0.974585193281, 0.0254148067186]
LogisticRegression__01;6582330;0;[0.999901665954, 9.83340455999e-05]
LogisticRegression__01;4940350;0;[0.999987545331, 1.24546685973e-05]
LogisticRegression__01;1198177;0;[0.633180852947, 0.366819147053]
LogisticRegression__01;2686214;0;[0.999922825044, 7.71749561635e-05]
LogisticRegression__01;6200145;0;[0.999999713833, 2.8616710182e-07]
LogisticRegression__01;6137797;1;[0.941110058238, 0.0588899417618]
LogisticRegression__01;6311603;0;[0.999846819615, 0.000153180384914]
LogisticRegression__01;6326454;0;[0.99996182531, 3.81746901919e-05]
LogisticRegression__01;6701131;0;[0.99994423405, 5.57659501313e-05]
LogisticRegression__01;4910730;0;[0.999996452161, 3.54783850082e-06]
LogisticRegression__01;6133501;0;[0.929575591646, 0.0704244083541]
LogisticRegression__01;6049869;0;[0.999320026736, 0.000679973264136]
LogisticRegression__01;3997320;0;[0.982536274112, 0.0174637258878]
LogisticRegression__01;5911516;0;[0.995187098331, 0.00481290166853]
LogisticRegression__01;4585633;0;[0.999973934398, 2.60656021615e-05]
LogisticRegression__01;1877891;0;[0.999891394942, 0.000108605058127]
LogisticRegression__01;6502969;0;[0.999420618742, 0.000579381258098]
LogisticRegression__01;2100360;0;[0.999986587054, 1.34129458315e-05]
LogisticRegression__01;6311725;0;[0.798471356177, 0.201528643823]
LogisticRegression__01;6790130;0;[0.999915559317, 8.44406834637e-05]
LogisticRegression__01;4867082;0;[0.999921152868, 7.88471316875e-05]
LogisticRegression__01;6329509;0;[0.99817546626, 0.00182453373994]
LogisticRegression__01;6337012;0;[0.994014576158, 0.0059854238423]
LogisticRegression__01;3236712;0;[0.999992423067, 7.57693311891e-06]
LogisticRegression__01;4403651;1;[0.938855645213, 0.0611443547871]
LogisticRegression__01;567378;1;[0.483072763703, 0.516927236297]
LogisticRegression__01;6570467;1;[0.00201378441274, 0.997986215587]
LogisticRegression__01;6400796;1;[0.339548172612, 0.660451827388]
LogisticRegression__01;6392519;1;[0.00623447746543, 0.993765522535]
LogisticRegression__01;6407973;1;[0.137695558992, 0.862304441008]
LogisticRegression__02;4204520;0;[0.999462345878, 0.000537654122432]
LogisticRegression__02;6395695;0;[0.999996634747, 3.36525292928e-06]
LogisticRegression__02;361204;0;[0.999898012643, 0.00010198735655]
LogisticRegression__02;6511054;0;[0.999943792298, 5.62077016932e-05]
LogisticRegression__02;5859314;0;[0.999954640677, 4.53593233198e-05]
LogisticRegression__02;6410269;0;[0.999940689482, 5.9310517549e-05]
LogisticRegression__02;676108;0;[0.999964443096, 3.55569044502e-05]
LogisticRegression__02;4645499;0;[0.999999355143, 6.44857029021e-07]
LogisticRegression__02;2805603;0;[0.951753381045, 0.0482466189551]
LogisticRegression__02;6702798;0;[0.999977054871, 2.29451288567e-05]
LogisticRegression__02;6451528;0;[0.999938946405, 6.1053595458e-05]
LogisticRegression__02;4960816;0;[0.99987409696, 0.000125903040084]
LogisticRegression__02;6567488;0;[0.999909431819, 9.05681808419e-05]
LogisticRegression__02;4050669;0;[0.956644558334, 0.0433554416663]
LogisticRegression__02;4599880;0;[0.999955555895, 4.44441045106e-05]
LogisticRegression__02;6192519;0;[0.962467483065, 0.0375325169351]
LogisticRegression__02;6351115;0;[0.970030737211, 0.029969262789]
LogisticRegression__02;4624529;0;[0.999983561935, 1.64380652558e-05]
LogisticRegression__02;6559434;0;[0.999891339722, 0.000108660277907]
LogisticRegression__02;6273045;0;[0.999728143082, 0.000271856917852]
LogisticRegression__02;6566488;0;[0.999986761435, 1.32385649082e-05]
LogisticRegression__02;245948;0;[0.999831915118, 0.000168084881926]
LogisticRegression__02;6512379;0;[0.999990802021, 9.19797922468e-06]
LogisticRegression__02;1926603;0;[0.999976646449, 2.33535514648e-05]
LogisticRegression__02;5146608;0;[0.999989302188, 1.06978118578e-05]
LogisticRegression__02;2665119;0;[0.989925529327, 0.0100744706734]
LogisticRegression__02;6402191;0;[0.926540287496, 0.0734597125043]
LogisticRegression__02;4947733;0;[0.999992981667, 7.01833322196e-06]
LogisticRegression__02;6156092;0;[0.949091298631, 0.0509087013685]
LogisticRegression__02;2569000;0;[0.999991068794, 8.93120640027e-06]
LogisticRegression__02;6616233;0;[0.999970061844, 2.99381556097e-05]
LogisticRegression__02;1060716;0;[0.999999286616, 7.1338431289e-07]
LogisticRegression__02;6496580;0;[0.999920364408, 7.96355919532e-05]
LogisticRegression__02;6354923;0;[0.999910622321, 8.93776789268e-05]
LogisticRegression__02;3768458;0;[0.999636395257, 0.000363604742659]
LogisticRegression__02;6452459;0;[0.983692695332, 0.0163073046684]
LogisticRegression__02;6524047;0;[0.985618287979, 0.0143817120207]
LogisticRegression__02;4323460;0;[0.998727745566, 0.00127225443425]
LogisticRegression__02;6417481;0;[0.999998432034, 1.56796646323e-06]
LogisticRegression__02;2351532;0;[0.999946305912, 5.36940882051e-05]
LogisticRegression__02;2577809;0;[0.999991175563, 8.82443746054e-06]
LogisticRegression__02;6334676;0;[0.975102017868, 0.0248979821321]
LogisticRegression__02;3826871;0;[0.999842735124, 0.00015726487586]
LogisticRegression__02;6441401;0;[0.999980828381, 1.91716185638e-05]
LogisticRegression__02;6145632;0;[0.998392503629, 0.00160749637051]
LogisticRegression__02;6307126;0;[0.999974628537, 2.53714627875e-05]
LogisticRegression__02;6106234;0;[0.999982848437, 1.71515634957e-05]
LogisticRegression__02;6582236;0;[0.999992800241, 7.19975867458e-06]
LogisticRegression__02;5962679;0;[0.999996966728, 3.03327218732e-06]
LogisticRegression__02;6207192;0;[0.970210293602, 0.0297897063977]
LogisticRegression__02;6733796;0;[0.999976037631, 2.39623693872e-05]
LogisticRegression__02;5175111;0;[0.999963673741, 3.63262588105e-05]
LogisticRegression__02;6575230;0;[0.999931361548, 6.86384515859e-05]
LogisticRegression__02;6484167;0;[0.999250273397, 0.000749726602812]
LogisticRegression__02;6699143;0;[0.999945036591, 5.49634086791e-05]
LogisticRegression__02;2537995;0;[0.998173370719, 0.00182662928141]
LogisticRegression__02;210133;0;[0.999890413989, 0.00010958601107]
LogisticRegression__02;6578301;0;[0.999990892656, 9.10734406567e-06]
LogisticRegression__02;6305779;0;[0.999632907554, 0.000367092446239]
LogisticRegression__02;6418046;0;[0.999853339309, 0.000146660691001]
LogisticRegression__02;6208552;0;[0.998858636555, 0.00114136344511]
LogisticRegression__02;6408235;0;[0.992680464504, 0.00731953549634]
LogisticRegression__02;6540138;0;[0.999985622538, 1.43774623545e-05]
LogisticRegression__02;42285;0;[0.999993586661, 6.4133386719e-06]
LogisticRegression__02;459000;0;[0.999998460989, 1.53901120821e-06]
LogisticRegression__02;6607495;1;[0.930041311952, 0.0699586880478]
LogisticRegression__02;6307275;0;[0.996646570061, 0.00335342993899]
LogisticRegression__02;6574383;0;[0.999931434145, 6.85658552185e-05]
LogisticRegression__02;54942;0;[0.999940035607, 5.99643931599e-05]
LogisticRegression__02;5258410;0;[0.999134388338, 0.000865611662217]
LogisticRegression__02;6503508;0;[0.999921532228, 7.84677723086e-05]
LogisticRegression__02;6556871;0;[0.999687798717, 0.000312201283473]
LogisticRegression__02;4450377;0;[0.999920068079, 7.99319212307e-05]
LogisticRegression__02;6135125;0;[0.999985123313, 1.48766869063e-05]
LogisticRegression__02;6094503;0;[0.559097606344, 0.440902393656]
LogisticRegression__02;6179665;0;[0.999921430834, 7.85691657946e-05]
LogisticRegression__02;3552831;0;[0.996378293145, 0.00362170685512]
LogisticRegression__02;7683;0;[0.99998751413, 1.24858704779e-05]
LogisticRegression__02;2829585;0;[0.999994259766, 5.7402336218e-06]
LogisticRegression__02;4462871;0;[0.979605791548, 0.0203942084522]
LogisticRegression__02;1271535;0;[0.999961234977, 3.87650234286e-05]
LogisticRegression__02;6345614;0;[0.999994005696, 5.99430361915e-06]
LogisticRegression__02;6525749;0;[0.99994646992, 5.35300797828e-05]
LogisticRegression__02;6603186;0;[0.999955241782, 4.47582178035e-05]
LogisticRegression__02;6133386;0;[0.999913023343, 8.69766565655e-05]
LogisticRegression__02;5954676;0;[0.999992466923, 7.53307682554e-06]
LogisticRegression__02;604530;0;[0.988357776323, 0.0116422236769]
LogisticRegression__02;2597118;0;[0.999992274449, 7.72555075026e-06]
LogisticRegression__02;4755370;0;[0.999987102604, 1.28973960383e-05]
LogisticRegression__02;3240835;0;[0.999998016129, 1.98387069153e-06]
LogisticRegression__02;6539419;0;[0.999990245753, 9.75424696941e-06]
LogisticRegression__02;6641445;0;[0.999940134577, 5.98654226224e-05]
LogisticRegression__02;6570680;0;[0.998903197635, 0.00109680236497]
LogisticRegression__02;6276655;0;[0.999702306709, 0.000297693291266]
