Usuario|A->A_Week1|A->D_Week1|A->E_Week1|A->F_Week1|A->V_Week1|D->A_Week1|D->D_Week1|D->E_Week1|D->F_Week1|D->V_Week1|E->A_Week1|E->D_Week1|E->E_Week1|E->F_Week1|E->V_Week1|F->A_Week1|F->D_Week1|F->E_Week1|F->F_Week1|F->V_Week1|V->A_Week1|V->D_Week1|V->E_Week1|V->F_Week1|V->V_Week1
6608216|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3158035|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.0|0.75
8385019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.36363636363636365|0.0|0.18181818181818182|0.0|0.0|0.0|0.0|0.09090909090909091|0.0|0.0|0.18181818181818182|0.09090909090909091|0.09090909090909091
8369967|0.0|0.0|0.0|0.0|0.0|0.0|0.9444444444444444|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.0
6716324|0.0|0.0|0.0|0.0|0.0|0.0|0.84|0.0|0.0|0.04|0.0|0.0|0.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.0|0.0
8422009|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8373514|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0
6645634|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.16666666666666666|0.08333333333333333|0.16666666666666666
8547418|0.0|0.0|0.0|0.0|0.0|0.0|0.6666666666666666|0.037037037037037035|0.0|0.037037037037037035|0.0|0.0|0.1111111111111111|0.0|0.037037037037037035|0.0|0.0|0.0|0.0|0.0|0.0|0.07407407407407407|0.0|0.0|0.037037037037037035
7504813|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.3333333333333333|0.0|0.20833333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.20833333333333334|0.0|0.16666666666666666
8369996|0.23809523809523808|0.0|0.0|0.0|0.09523809523809523|0.0|0.42857142857142855|0.0|0.0|0.047619047619047616|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.047619047619047616
8521850|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5
6892442|0.0|0.0|0.0|0.0|0.0|0.0|0.5735294117647058|0.0|0.0|0.014705882352941176|0.0|0.0|0.07352941176470588|0.0|0.11764705882352941|0.0|0.0|0.0|0.0|0.014705882352941176|0.0|0.0|0.1323529411764706|0.014705882352941176|0.058823529411764705
7802529|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3181818181818182|0.0|0.2727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.13636363636363635
6898886|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
8573944|0.0|0.0|0.0|0.0|0.0|0.0|0.07142857142857142|0.0|0.0|0.07142857142857142|0.0|0.0|0.2857142857142857|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.07142857142857142|0.14285714285714285|0.0|0.21428571428571427
6587343|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7318598|0.0|0.0|0.0|0.0|0.0|0.0|0.08823529411764706|0.0|0.0|0.058823529411764705|0.0|0.0|0.29411764705882354|0.058823529411764705|0.08823529411764706|0.0|0.0|0.029411764705882353|0.029411764705882353|0.029411764705882353|0.0|0.029411764705882353|0.11764705882352941|0.029411764705882353|0.14705882352941177
8512616|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.42857142857142855|0.0|0.23809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.047619047619047616
8395868|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5714285714285714|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.14285714285714285
8508764|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.2222222222222222|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25925925925925924|0.0|0.18518518518518517
8585923|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8391403|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0
6164653|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.5714285714285714
8234959|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6666666666666666|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0
8489547|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8530932|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.04|0.0|0.0|0.0|0.0|0.32|0.0|0.2|0.0|0.0|0.0|0.08|0.08|0.0|0.0|0.16|0.08|0.0
6335297|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.5
939152|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8128789|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8|0.0|0.06666666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13333333333333333|0.0|0.0
2711746|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.8571428571428571
7759651|0.0|0.0|0.0|0.0|0.0|0.0|0.9761904761904762|0.0|0.0|0.023809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8516374|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1875|0.0|0.1875
8419325|0.0|0.0|0.0|0.0|0.0|0.0|0.8723404255319149|0.0|0.0|0.02127659574468085|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02127659574468085|0.0|0.0|0.0851063829787234
8536557|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.6666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4199450|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.5
6213748|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8389782|0.0|0.0|0.0|0.0|0.0|0.0|0.7058823529411765|0.0196078431372549|0.0|0.0|0.0|0.0|0.27450980392156865|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5517986|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0
8209659|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4|0.08|0.04|0.0|0.0|0.04|0.0|0.16|0.0|0.0|0.08|0.08|0.12
8550831|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.5714285714285714
7606157|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.3333333333333333|0.0|0.0|0.0|0.3333333333333333|0.0
8340536|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333
1079833|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8524213|0.16923076923076924|0.0|0.0|0.0|0.03076923076923077|0.0|0.2923076923076923|0.015384615384615385|0.015384615384615385|0.03076923076923077|0.015384615384615385|0.0|0.15384615384615385|0.0|0.06153846153846154|0.0|0.015384615384615385|0.0|0.015384615384615385|0.015384615384615385|0.015384615384615385|0.046153846153846156|0.06153846153846154|0.015384615384615385|0.03076923076923077
6309056|0.0|0.0|0.07142857142857142|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21428571428571427|0.0|0.0|0.07142857142857142|0.0|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.07142857142857142|0.2857142857142857
6739538|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.5|0.0|0.2222222222222222|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2222222222222222|0.0|0.0
8364659|0.15942028985507245|0.0|0.0|0.0|0.014492753623188406|0.0|0.5652173913043478|0.0|0.0|0.014492753623188406|0.0|0.0|0.08695652173913043|0.0|0.07246376811594203|0.0|0.0|0.0|0.0|0.0|0.014492753623188406|0.0|0.07246376811594203|0.0|0.0
8574806|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
8507687|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.3
7614738|0.3170731707317073|0.0|0.0|0.0|0.04878048780487805|0.0|0.0|0.0|0.0|0.0|0.024390243902439025|0.0|0.21951219512195122|0.0|0.14634146341463414|0.0|0.0|0.0|0.0|0.0|0.04878048780487805|0.0|0.17073170731707318|0.0|0.024390243902439025
7188221|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.47368421052631576|0.0|0.2631578947368421|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2631578947368421|0.0|0.0
8086228|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8512438|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.25
7957080|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.36363636363636365|0.0|0.2727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3181818181818182|0.0|0.045454545454545456
6525748|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.14285714285714285|0.7142857142857143
8379481|0.13978494623655913|0.010752688172043012|0.0|0.0|0.0|0.0|0.5376344086021505|0.0|0.0|0.021505376344086023|0.0|0.0|0.07526881720430108|0.0|0.07526881720430108|0.0|0.0|0.0|0.0|0.0|0.010752688172043012|0.010752688172043012|0.07526881720430108|0.0|0.043010752688172046
8533787|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.5
6978277|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.42857142857142855
8399000|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0
8136175|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.5555555555555556
7377597|0.23333333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.3|0.0|0.13333333333333333|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.0|0.16666666666666666|0.0|0.1
4154303|0.40425531914893614|0.0|0.0|0.0425531914893617|0.02127659574468085|0.02127659574468085|0.0|0.0|0.0|0.0|0.0|0.02127659574468085|0.1702127659574468|0.0|0.10638297872340426|0.0425531914893617|0.0|0.0|0.0|0.0|0.0|0.0|0.1276595744680851|0.02127659574468085|0.02127659574468085
4555528|0.7|0.03333333333333333|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.03333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.0|0.0|0.0
5190193|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8484832|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
7121677|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8387582|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3976346|0.0|0.0|0.0|0.0|0.0|0.0|0.11764705882352941|0.0|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.11764705882352941|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.11764705882352941|0.0|0.5882352941176471
7780265|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
8117376|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.047619047619047616|0.0|0.0|0.38095238095238093|0.0|0.19047619047619047|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23809523809523808|0.0|0.0
8508157|0.0|0.0|0.0|0.0|0.0|0.0|0.8|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
38646|0.29411764705882354|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.0|0.0|0.029411764705882353|0.029411764705882353|0.0|0.3235294117647059|0.0|0.029411764705882353|0.0|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.058823529411764705|0.0|0.17647058823529413
7180493|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6376785|0.358974358974359|0.0|0.0|0.02564102564102564|0.02564102564102564|0.0|0.0|0.0|0.0|0.0|0.02564102564102564|0.0|0.20512820512820512|0.0|0.1282051282051282|0.0|0.0|0.0|0.02564102564102564|0.0|0.02564102564102564|0.0|0.15384615384615385|0.0|0.02564102564102564
8327773|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
8549068|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.05555555555555555|0.0|0.0|0.4444444444444444|0.0|0.05555555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.05555555555555555|0.0|0.2777777777777778
6665428|0.0|0.0|0.0|0.0|0.0|0.0|0.6896551724137931|0.0|0.0|0.0|0.0|0.0|0.1206896551724138|0.0|0.06896551724137931|0.0|0.0|0.0|0.0|0.017241379310344827|0.0|0.017241379310344827|0.06896551724137931|0.017241379310344827|0.0
651580|0.15476190476190477|0.0|0.0|0.011904761904761904|0.0|0.0|0.38095238095238093|0.0|0.011904761904761904|0.011904761904761904|0.0|0.0|0.05952380952380952|0.03571428571428571|0.08333333333333333|0.011904761904761904|0.011904761904761904|0.023809523809523808|0.05952380952380952|0.023809523809523808|0.0|0.0|0.09523809523809523|0.023809523809523808|0.0
7437533|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6666666666666666|0.0|0.13333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06666666666666667|0.0|0.13333333333333333
6955712|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.14285714285714285|0.7142857142857143
8011767|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
7077289|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.0|0.2|0.6
6707155|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.30434782608695654|0.0|0.2608695652173913|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.30434782608695654|0.0|0.08695652173913043
8393790|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
